Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
126,0.7017627375945937,4.74870761213612e-40,2.9811819735538247e-21,1.6715198963844055e-108,1.6681614985523227e-59,5.873132684904615e-19,0.29823726240540616,6.29748044058283e-165,1.5896068616076176e-103,2.244236519680928e-202
127,1.0,2.12516522313432e-26,4.623353650991247e-100,2.5274800105296274e-40,7.926195588814532e-46,1.7549900875013236e-60,2.690488602517321e-83,2.5735976286064457e-45,2.114067231309019e-123,7.889345303053671e-95
128,1.0,1.5643594749525094e-28,5.110105780617587e-171,1.864945839460519e-51,9.408713970460138e-35,5.541621712939465e-52,9.766062457630962e-133,2.7293755327555037e-234,5.977008660701733e-188,1.123844876927014e-162
129,2.424024921691207e-75,5.100609926043455e-100,1.5231827586897897e-179,1.2404362090176155e-06,2.5914588045214847e-167,1.1374738726156541e-89,1.0220528074100118e-114,1.1659051474144262e-75,1.4607649953034164e-298,0.999998759563791
130,1.0,7.289969328892058e-30,4.7376371549925944e-77,4.355523170501312e-51,1.4967993327817602e-104,1.9627924568819108e-72,9.014173761182696e-64,1.4059077296881132e-166,2.3218577961637535e-161,4.9938460809682784e-104
131,1.0,3.263192529567165e-66,4.852616266513264e-62,2.566342788718453e-38,1.0755938414292115e-97,3.2534485630664225e-106,1.3787316482649326e-64,2.733780176349699e-290,4.041328393451102e-137,1.3151083579586478e-235
132,3.223062555561318e-13,0.9999999999996776,1.522340565092853e-27,6.073301007611471e-95,1.2454439160834947e-28,4.435902385426428e-62,1.3216794120587771e-30,1.95369997043814e-119,5.374743291371039e-109,1.4908419584442303e-70
133,1.352670706029617e-47,3.318701708541426e-61,3.686047730473487e-136,9.735873392729853e-109,1.4324765467093913e-105,4.4408686882012915e-59,6.901083594994313e-93,1.0,3.700018960138782e-161,3.010814908422876e-74
134,1.3533140155760606e-131,2.359126907169904e-112,1.8873908698055552e-117,4.5279058996800405e-137,7.941944731171358e-29,1.714622700381561e-80,2.9502652243717687e-27,6.6857386539315e-95,7.734489887173669e-109,1.0
135,1.0,2.8648896143462515e-38,1.721327719804993e-58,9.410637535464741e-50,2.4341863877407547e-25,2.7528752341588867e-72,1.8154537401860464e-49,1.9545777685566494e-111,4.458800974452835e-30,1.476401352814987e-65
136,2.2923407839997603e-68,2.2889034646907823e-51,1.0,3.39100227343974e-173,1.024235770576296e-95,1.6086603915345668e-22,1.2754015788795515e-76,2.01199170267199e-217,1.057167543516129e-66,4.4046032488990336e-204
137,5.3472324972106054e-36,2.3020230229214565e-58,8.174527396770332e-80,1.0,1.027677387401625e-98,1.776814353516069e-28,6.792559395993544e-124,1.7590111699858695e-140,2.5229372443830386e-119,3.1414160137321808e-117
138,1.0,2.610339979993298e-71,4.187765734417234e-262,4.837781852513342e-30,8.21749449667312e-140,9.226719928200968e-198,5.728541227559664e-168,0.0,8.70070205263435e-160,0.0
139,1.2420992620790786e-40,2.9745504733388522e-25,1.0,9.05580925563281e-154,2.5858447677314455e-22,7.718890471728061e-30,5.862165209668398e-34,5.843409894463692e-71,2.8149688597690954e-31,4.252820356470575e-116
140,5.2158212406205434e-20,1.8244478638385926e-43,2.878210560223245e-51,1.0,9.867807916442364e-41,1.7548990171388965e-82,1.6575493794634325e-42,1.2511832761110197e-112,1.857694954352203e-52,7.542152998552999e-52
141,1.0,5.125636222210234e-87,7.510832665552081e-89,2.9548423841964273e-179,1.244442782761219e-93,3.968161692061231e-121,3.0009059737636355e-130,5.901048624494067e-232,2.104495604318403e-168,8.61578539164018e-167
142,1.3113342936380256e-11,0.03719217344739913,0.9628077621555203,2.476407650732835e-43,3.329779287628511e-83,1.5114743001250315e-37,6.43839673085925e-08,8.430852177937642e-117,1.2360682177865517e-65,4.5338990623058374e-69
143,0.9999015900540431,6.323405449818117e-07,9.777759655174158e-05,1.1860862192772867e-51,5.520852793916798e-50,1.5021733827143793e-30,5.79726202375331e-22,5.883535470761036e-51,8.860174986730184e-12,1.3204938250514212e-54
144,1.0,7.623697763982356e-61,4.406754072048571e-142,5.118041551538064e-292,1.8226014839437474e-53,2.941294333007103e-188,2.870569664224343e-41,1.256372576027551e-268,1.7625004137445295e-126,4.3926105646542186e-200
145,0.9999782508241486,1.1683631744861616e-25,2.1748427516262333e-05,8.567139372390382e-29,4.0764872799825795e-43,7.749227036043821e-29,7.483351138165565e-10,5.909756322848699e-42,5.529275553671795e-61,6.855885596567816e-40
146,0.4958296134587755,7.049737002597067e-31,2.5973993259248262e-86,6.036287000452208e-24,7.348867402476843e-51,2.0362504166258296e-74,0.5041703865412245,6.48650214486188e-104,1.458549406597899e-171,5.696769955278152e-101
147,7.503783022797559e-07,0.9999992496216978,1.6980529167863245e-71,4.798400287211896e-26,9.012366459532863e-82,2.897159578827156e-91,1.4485877765842613e-26,3.223179849694085e-116,5.801423622646466e-37,9.378349201908101e-56
148,1.3254848695357633e-48,0.9999999999956113,4.388670246012657e-12,1.815459451150303e-226,4.5632193081875776e-57,2.2265329717420854e-44,7.893603138341401e-49,5.183832878553591e-178,1.446815411375356e-69,6.786533267384385e-203
149,0.9829326453120225,0.01706735468797753,9.596086730926976e-20,6.963472832168103e-124,3.949043538704787e-45,3.0724615563347663e-69,3.307213010180687e-39,6.313094701678922e-256,2.234460938807104e-107,0.0
150,0.023048293903365134,0.976951706096635,1.5295027503275759e-92,1.4583448100880528e-113,1.82118294432992e-92,1.0563335674556049e-50,2.857491187997801e-95,3.464952334939645e-144,4.6428448624987835e-181,1.2067023283731772e-109
151,3.960990212797815e-09,0.9999999960390098,2.144371624383899e-86,3.3713510880485736e-28,1.1634397612780717e-19,1.1028742545266875e-89,2.95674718897519e-26,1.965669374725101e-86,7.584256170678444e-43,2.747640659611925e-91
152,0.9999999999999827,1.7228205187245903e-14,7.014259267695355e-39,5.20505510096789e-33,1.074693616785143e-43,6.794740333753944e-29,2.3454299707907064e-41,1.2057686573854397e-35,1.3206023660247667e-50,5.9627961848050174e-52
153,3.295804414620929e-112,2.0169329843286203e-88,1.3199950520353077e-139,1.0,6.321370135716183e-88,1.9855525694618253e-157,1.7920353788708225e-110,7.434848576017588e-159,4.304365573413593e-78,1.1694067496266512e-130
154,1.196249436058344e-46,1.2290674828310262e-61,3.4769721554738866e-61,6.222243070955514e-176,1.0,7.389944557552923e-64,2.9913357603222916e-41,5.219409365191614e-190,1.2640940961662064e-134,2.5288924178869044e-255
155,2.873314008166574e-63,5.198948223913364e-15,1.2857669493218944e-88,9.384399324173617e-56,2.3362325552070247e-05,3.5240656084333205e-76,2.2129736401705493e-43,4.1831253516069585e-34,1.0578919025295276e-49,0.9999766376744428
156,1.0,8.185107369876321e-37,2.8122501373244024e-66,9.366209141321591e-23,7.533962855244111e-83,1.2141738874786435e-66,1.6892843918061075e-95,8.560063785673901e-141,6.191596026546707e-168,2.1782503250264193e-98
157,1.3956795459622213e-32,2.7957694113249236e-47,0.005841323030849533,9.687294818957806e-47,2.132523282553306e-22,0.9941586769691506,6.016961963310512e-57,6.31947983357535e-58,7.157374707597583e-30,9.806714694929334e-72
158,4.128213485781106e-16,6.460753684088536e-13,3.0329238202209128e-06,4.194919592960495e-11,0.00022956753487932553,0.00011803365205639508,3.6621988285152894e-21,9.836592516632413e-31,1.4990504331872698e-10,0.9996493656967432
159,1.0,1.9728080250496783e-20,9.621514975542058e-41,6.247943124591676e-22,2.717193961367971e-41,2.091815382322582e-44,3.7307673186881335e-41,2.459887205875771e-65,1.1883580153279176e-33,2.86454059259157e-53
160,1.0643110965959196e-62,8.124579994908593e-76,1.757050378228203e-51,8.402947951453826e-10,1.373015758816324e-42,5.461319466066159e-78,0.9999999991532562,6.449144666572958e-12,6.499096504471224e-128,2.168181196518628e-68
161,4.10622904138747e-13,4.106789093908677e-42,2.1108745738916498e-19,0.9999999999995894,3.075113114223406e-45,3.2813421839222307e-66,2.586371634237779e-54,2.5272494317946953e-114,6.878749341079109e-47,2.019802791693919e-42
162,0.9999934034552155,6.596544784553318e-06,3.322918933549127e-73,4.682923994406634e-48,2.0899385814294557e-52,2.0258644946401524e-66,1.6279097998303084e-65,1.2208921397326362e-57,7.731916257196173e-95,6.458108676296997e-84
163,1.0,2.4666387175603035e-23,1.340517439532235e-26,5.467911224945836e-28,6.012866875919452e-39,7.579925597941978e-27,2.3612353031925514e-35,2.699034770555989e-56,2.04021575416032e-23,1.5851767310990083e-33
164,3.678200700708036e-07,0.9999996321799299,2.4228277966462206e-24,1.98552024793101e-264,7.188757536608983e-210,3.871215399884377e-55,0.0,0.0,0.0,0.0
165,1.4966985664520048e-54,2.8851130235242304e-88,4.996483323827185e-82,0.9998896210524876,0.000110378947512481,1.6065246321083144e-74,8.471930731820363e-34,3.2149212056438464e-42,5.507991622574727e-22,7.715559185422645e-96
166,0.9999999139478642,4.276034074008995e-26,4.885845322576183e-43,1.384057900078964e-25,9.864173941299947e-16,6.200348276208361e-13,1.778365730861941e-46,6.66587109210645e-85,8.605151464773126e-08,4.679088908341682e-51
167,5.150918829786075e-41,0.9999999999072147,9.278529495769001e-11,2.8002712171892286e-59,1.1411209310353152e-27,9.444467404634251e-30,3.048830038419139e-64,7.424011940168965e-159,5.845877333720778e-53,1.3019927025335692e-76
168,4.225906908082346e-49,1.471463708695917e-45,7.96203962859031e-56,6.389836487398836e-49,1.0,1.7373778725703466e-45,1.0129486667070715e-56,9.624222654092769e-70,3.029001440910506e-130,3.152514551686559e-97
169,3.357555057794374e-21,1.0,7.4348565149867975e-93,4.1755803066708216e-78,1.1214610166210415e-89,3.88372555884268e-64,2.833773284848296e-54,4.538038524704183e-67,1.450513118794013e-91,9.787273867418972e-55
170,1.0,2.549599332783642e-22,3.299040504611001e-39,1.0760562279932699e-20,1.6291623183639296e-30,1.4574684224072305e-35,3.6455416156961297e-37,1.2963231153159055e-32,1.8138625887162467e-63,1.6949942313130754e-35
171,3.0649568087674965e-21,2.726020744445719e-26,1.83127121402289e-40,1.0,8.090796851206256e-36,5.250287479675422e-54,8.590937503364064e-59,2.989463890342067e-79,4.21412543407684e-100,1.668761003556098e-48
172,7.572485522675503e-40,4.643768261717505e-05,1.6241103234228737e-37,3.1605602498630156e-34,1.483383680284032e-21,7.94355397672591e-78,0.9999535623173827,5.046467350859515e-246,8.76167736640366e-18,1.7247582650924272e-122
173,6.051367441062257e-51,1.2591183390580103e-78,6.430045300026744e-122,1.2069927090800057e-184,1.0,9.297981007789422e-116,4.5187649255411896e-21,1.269639436656142e-115,1.3888943567026287e-39,1.2336999781554618e-46
174,0.9999999999998856,3.1500196688879593e-37,5.42184781321387e-31,1.31470553179041e-32,6.805800540360828e-80,1.9019291147041778e-56,1.1436630276731303e-13,4.536258682493488e-109,4.837971783883607e-28,3.6405641085481256e-66
175,6.105116656002914e-05,0.99993894883344,1.3465596956987616e-109,1.253685233822743e-41,6.526151600987602e-134,3.3664613989165847e-158,5.770837598676743e-139,2.6686415481672862e-127,5.556639629163606e-207,5.2412634912395035e-120
176,7.631735642239998e-17,1.0,6.383960263586422e-74,7.367809551158504e-35,1.0852827265555269e-47,8.030215330291542e-109,1.47844705008778e-82,9.596193291015683e-140,5.307235423212649e-26,4.85655391448983e-103
177,1.0,3.6735699673340115e-21,6.1016771083514446e-74,3.667661420927424e-207,1.2385512329983608e-93,1.3308339170056428e-52,7.551523624768762e-46,1.0942170316745592e-149,2.0545386470301056e-167,1.882489753865364e-124
178,1.5652955449653049e-30,2.8185199545334884e-61,2.2722399149782642e-70,2.7732794095470303e-58,7.947831632665655e-72,3.936222903929132e-83,3.607225746234044e-24,2.7607759310598105e-132,1.0,4.403296668882858e-56
179,4.198150132952318e-168,9.061551529011284e-79,1.9776583298682006e-162,1.8940819365886705e-72,7.746737730082283e-28,1.539173274096154e-19,2.89586275991185e-07,0.999999710413724,1.2250435239062432e-136,4.288612616477683e-29
180,1.2673900470121084e-10,3.1271705764574853e-46,1.4395229098190063e-35,1.4786184841411582e-53,5.181440145775716e-84,8.116289730852603e-86,0.9999999998732609,1.4606529337673426e-99,6.291353837815747e-27,2.2632800710200137e-58
181,1.0,3.880772386767752e-18,1.0991254175142923e-138,2.6202038912064036e-140,1.280319711333214e-44,1.1753804634670338e-55,2.13450826465515e-50,2.538414518694549e-111,2.3599855034291368e-153,1.590552055319919e-86
182,1.0,4.395670181991049e-50,2.475428067677144e-20,1.312156172225623e-37,9.057789411046225e-33,8.814553499856555e-20,6.281264875639591e-31,1.8540614517335293e-129,5.532438196943423e-51,1.2513034137894712e-100
183,1.400874142801213e-58,4.147891539009523e-37,2.1258252416456784e-50,0.9999999999999996,4.3865178090436677e-16,1.741589479999514e-89,1.6523790090669967e-66,3.7695772380815776e-141,3.37528322108823e-76,6.021476331072829e-76
184,1.702253464828093e-32,1.482882559896467e-74,1.511980893752377e-224,1.6570552276364386e-96,7.351020462979746e-102,2.6490085759048025e-111,6.782073707343206e-70,1.0,0.0,4.902886486255055e-76
185,9.254428300560249e-23,8.328301300237035e-26,3.3920213620822534e-50,0.9999999999983562,5.7778096740539815e-64,4.108534163136933e-84,2.1435557612325525e-45,1.6433232106082242e-12,1.5133237632448532e-49,4.2659706394833063e-16
186,1.0,4.419200391524529e-43,2.364191729525735e-170,1.1936723188336037e-271,5.6201491400408e-109,1.2095105319153822e-153,6.972057632749235e-118,6.997174646170485e-225,6.016037003263815e-131,6.426499595179717e-246
187,3.2989578702137294e-89,1.0,1.9909273908951583e-47,0.0,1.3342584555753815e-150,1.1845236012367467e-117,7.642391339169815e-114,0.0,1.896788535500845e-79,7.449849076669975e-287
188,7.666122003748169e-82,2.5525880539694445e-113,1.2260294844810065e-176,1.0,6.214811216908671e-62,4.6418097120785145e-60,2.942085621140197e-102,1.8284771854433415e-58,1.039912193617188e-250,3.1005467184047526e-61
189,8.853626316728697e-40,4.3864375898631996e-40,2.1802574909369876e-75,1.0,9.55131420017275e-42,8.652397015624536e-111,3.3945020628442874e-104,1.2533680133745791e-156,1.961232951753306e-100,2.9446728830439914e-86
190,0.0001213139820759006,9.234665915019594e-57,1.8527464712880655e-29,5.237553540471505e-70,5.499497833977623e-59,4.937111531819809e-79,6.44860150966656e-10,5.642762671094273e-143,0.999878685373064,7.093348418951689e-104
191,0.6742300072394842,0.00025424403273213687,1.5414665760653216e-30,6.632364832065094e-137,4.49724856914207e-84,7.552098618111678e-51,0.3255157487277837,5.132960171382601e-142,1.2174799797987801e-75,5.120738062126472e-123
192,1.2024839827073874e-12,0.07698300794294366,0.9116880075555053,1.6590676989188543e-65,4.4368952382027286e-76,0.011328984500348614,5.273842549322855e-44,1.1563307264419064e-209,4.6578303634971374e-54,3.098020211258589e-124
193,1.428942616122221e-23,1.0,2.0754127104481506e-32,1.6089679806592122e-84,9.631437613650737e-89,9.82387490476106e-55,1.9864140356328436e-65,5.0102578142540644e-89,1.0513763131063094e-80,1.5837403112003238e-109
194,7.691195435988587e-49,2.3699574064983424e-43,1.325667611051244e-13,9.788386675359166e-84,2.499179964869468e-48,5.791307429443e-10,0.9999999994207367,4.856515284559283e-213,7.215423838758644e-129,3.8320255275719595e-261
195,0.9999982067824817,6.549562260081648e-15,2.3478278944858246e-83,1.7932175119229745e-06,1.3460058904883009e-18,1.2383257407915392e-100,1.8823621600116696e-75,4.773028032057052e-62,2.9090088772732762e-18,3.908492173167507e-83
196,1.0,1.0642424537966528e-35,2.2919552518497432e-70,1.2218953674235802e-45,1.1870481656365076e-107,2.1940792983511453e-65,8.98988066658466e-138,9.991272554329945e-156,1.1383967692455334e-172,3.9752373035007605e-166
197,1.628994951345845e-32,1.0821066276488322e-30,0.9999999999999996,1.0462723977114104e-96,6.39456627201557e-170,3.7707040571360393e-16,6.351695756919924e-153,4.465573163316218e-232,2.1980808244081387e-199,1.5981785237168237e-171
198,1.0,1.076172874379133e-54,5.724192861888558e-60,1.4092387058565245e-49,2.9756123788663336e-129,1.144592625118141e-104,2.187013871122497e-25,4.090618848428387e-135,1.361746857835033e-75,8.311096441922948e-139
199,0.9999999999999976,8.518759683664896e-35,3.0883720345966547e-43,2.7007044092516293e-19,6.438934459744184e-36,1.4707195822848988e-18,2.548578091371911e-15,2.4873852247202381e-88,2.2759941989121713e-56,1.5467422451303163e-37
200,0.9999711164909474,1.1501152574336065e-32,1.1469272675846348e-09,3.34112474634398e-85,2.8882362125433453e-05,7.165309484445719e-66,5.370984697180912e-82,1.5931375734086783e-107,6.976098139525854e-71,6.721606481527543e-88
201,1.2106355503437869e-40,1.0,6.642868544443916e-95,1.0095760508538415e-80,7.425850842482442e-93,3.5413226092880707e-97,4.0453306043834e-75,2.2999267959347246e-201,8.64142670481246e-84,1.7900215990952974e-124
202,0.027591090182885757,0.9724089098171141,2.484181678912868e-50,6.872658838975965e-140,2.8261491056355537e-27,2.1404471366927084e-45,1.755373941803738e-19,9.634942458905233e-69,2.7487868219268747e-88,3.094225929418053e-89
203,1.0,3.828814285893013e-17,7.084642387232064e-70,1.3374137423318898e-29,9.739634255616012e-85,3.7064804117252986e-69,7.684934594709467e-54,2.9445837606659465e-117,8.36568817757593e-120,4.034401467050248e-102
204,1.0,5.922449053077825e-19,3.874037308482053e-139,8.668506447474315e-44,4.0254053730241745e-88,3.4931234011469225e-255,9.856628118469092e-67,3.6306524686973e-274,1.7463095276355952e-100,1.5021583610177695e-199
205,1.7390322871423562e-59,2.148814495367109e-20,5.743456798450915e-115,2.2539931289416765e-123,2.2235521798560642e-21,1.0,8.153397900066591e-55,4.032027448650002e-40,1.1245305747008666e-27,5.80295742124662e-70
206,0.9999999999998515,1.4844845919215068e-13,2.323794579192243e-31,6.7064120684007765e-22,4.169326184296231e-48,9.109845188762503e-45,4.615377086853801e-43,5.7529784586745e-66,9.339454078489622e-43,1.8544675382850988e-56
207,1.913540289632232e-60,6.602307908154469e-58,1.0,2.7579870356086914e-244,3.6800525009729566e-170,8.33521204026909e-180,6.24171406220711e-100,3.038905918252169e-299,8.404246599168331e-53,6.059483906225528e-259
208,0.005511203161992967,1.3486019949237875e-41,2.7292531032223132e-30,3.813888914100883e-108,3.3410771935940345e-72,1.7933470179840852e-65,0.9944887968380071,3.2943155559991097e-226,6.064899875381043e-53,1.9854545165429355e-115
